[train: 2, 1750 / 1875] FPS: 40.6 (41.4)  ,  DataTime: 0.023 (0.043)  ,  ForwardTime: 0.721  ,  TotalTime: 0.787  ,  Loss/total: 1.03041  ,  Loss/giou: 0.25169  ,  Loss/l1: 0.02226  ,  Loss/location: 0.41572  ,  IoU: 0.76373
[train: 2, 1800 / 1875] FPS: 40.6 (41.9)  ,  DataTime: 0.023 (0.044)  ,  ForwardTime: 0.721  ,  TotalTime: 0.788  ,  Loss/total: 1.02959  ,  Loss/giou: 0.25154  ,  Loss/l1: 0.02223  ,  Loss/location: 0.41535  ,  IoU: 0.76387
[train: 2, 1850 / 1875] FPS: 40.6 (42.0)  ,  DataTime: 0.023 (0.044)  ,  ForwardTime: 0.721  ,  TotalTime: 0.788  ,  Loss/total: 1.02860  ,  Loss/giou: 0.25128  ,  Loss/l1: 0.02221  ,  Loss/location: 0.41501  ,  IoU: 0.76412
[train: 2, 1875 / 1875] FPS: 40.6 (41.1)  ,  DataTime: 0.022 (0.045)  ,  ForwardTime: 0.721  ,  TotalTime: 0.788  ,  Loss/total: 1.02770  ,  Loss/giou: 0.25111  ,  Loss/l1: 0.02218  ,  Loss/location: 0.41458  ,  IoU: 0.76425
[train: 1, 50 / 1875] FPS: 25.8 (41.2)  ,  DataTime: 0.437 (0.065)  ,  ForwardTime: 0.740  ,  TotalTime: 1.241  ,  Loss/total: 34.11631  ,  Loss/giou: 1.06326  ,  Loss/l1: 0.25749  ,  Loss/location: 30.70232  ,  IoU: 0.13100
[train: 1, 50 / 1875] FPS: 25.9 (41.3)  ,  DataTime: 0.428 (0.068)  ,  ForwardTime: 0.740  ,  TotalTime: 1.235  ,  Loss/total: 34.11631  ,  Loss/giou: 1.06326  ,  Loss/l1: 0.25749  ,  Loss/location: 30.70232  ,  IoU: 0.13100
[train: 1, 50 / 1875] FPS: 25.9 (40.5)  ,  DataTime: 0.432 (0.063)  ,  ForwardTime: 0.739  ,  TotalTime: 1.234  ,  Loss/total: 34.11631  ,  Loss/giou: 1.06326  ,  Loss/l1: 0.25749  ,  Loss/location: 30.70232  ,  IoU: 0.13100
[train: 1, 100 / 1875] FPS: 31.6 (41.2)  ,  DataTime: 0.220 (0.065)  ,  ForwardTime: 0.729  ,  TotalTime: 1.014  ,  Loss/total: 23.50017  ,  Loss/giou: 1.08309  ,  Loss/l1: 0.26424  ,  Loss/location: 20.01282  ,  IoU: 0.11046
[train: 1, 50 / 1875] FPS: 25.2 (38.4)  ,  DataTime: 0.457 (0.046)  ,  ForwardTime: 0.765  ,  TotalTime: 1.268  ,  Loss/total: 34.11631  ,  Loss/giou: 1.06326  ,  Loss/l1: 0.25749  ,  Loss/location: 30.70232  ,  IoU: 0.13100
[train: 1, 100 / 1875] FPS: 31.1 (40.5)  ,  DataTime: 0.232 (0.046)  ,  ForwardTime: 0.750  ,  TotalTime: 1.028  ,  Loss/total: 23.50017  ,  Loss/giou: 1.08309  ,  Loss/l1: 0.26424  ,  Loss/location: 20.01282  ,  IoU: 0.11046
[train: 1, 150 / 1875] FPS: 33.7 (40.2)  ,  DataTime: 0.158 (0.045)  ,  ForwardTime: 0.745  ,  TotalTime: 0.948  ,  Loss/total: 17.56406  ,  Loss/giou: 0.98443  ,  Loss/l1: 0.22391  ,  Loss/location: 14.47566  ,  IoU: 0.18143
[train: 1, 200 / 1875] FPS: 35.2 (40.4)  ,  DataTime: 0.120 (0.046)  ,  ForwardTime: 0.744  ,  TotalTime: 0.910  ,  Loss/total: 13.80592  ,  Loss/giou: 0.86683  ,  Loss/l1: 0.18371  ,  Loss/location: 11.15372  ,  IoU: 0.27402
[train: 1, 250 / 1875] FPS: 36.1 (40.2)  ,  DataTime: 0.098 (0.046)  ,  ForwardTime: 0.743  ,  TotalTime: 0.887  ,  Loss/total: 11.40852  ,  Loss/giou: 0.77613  ,  Loss/l1: 0.15562  ,  Loss/location: 9.07816  ,  IoU: 0.34447
